RepSouCDSCurve_QS_PC1,RepSouCDSCurve_QS_PC2,RepSouCDSCurve_QS_PC3,RepSouCDSCurve_PC1,RepSouCDSCurve_PC2,RepSouCDSCurve_PC3,REPSOU_5YR_CDS,US_NB_Level,US_NB_Slope,US_NB_Curvature,US_NB_Lambda,US_NB_R2,US_NB_Level_QS,US_NB_Slope_QS,US_NB_Curvature_QS,US_NB_Lambda_QS,US_NB_R2_QS,US_RB_Level,US_RB_Slope,US_RB_QS_Level,US_RB_QS_Slope,SA_NB_Level,SA_NB_Slope,SA_NB_Curvature,SA_NB_Lambda,SA_NB_R2,SA_NB_Level_QS,SA_NB_Slope_QS,SA_NB_Curvature_QS,SA_NB_Lambda_QS,SA_NB_R2_QS,SA_RB_Level,SA_RB_Slope,SA_RB_Curvature,SA_RB_Lambda,SA_RB_R2,SA_RB_Level_QS,SA_RB_Slope_QS,SA_RB_Curvature_QS,SA_RB_Lambda_QS,SA_RB_R2_QS,SAPMI_YoY,SACWC_YoY,OEZAA013_YoY,CESIUSD.Index,CESIEM.Index,CESIGL.Index,EcoSrpCITI_PC1,EcoSrpCITI_PC2,InflGrowthSurpPC1,InflGrowthSurpPC2,InflGrowthSurpPC1_QS,InflGrowthSurpPC2_QS,BCMPEBLS.Index,LEI.TOTL.Index,CONCCONF.Index,SSICCONF.Index,TINSALNL.Index,OPCVTPCR.Index,MichgnConcIndx_QuantileScale,MichgnConcIndx_TS,MichgnConcIndx,RandPPP_QuantileScale,RandPPP_Factor_Inst_TS_ST,RandPPP_Factor_Inst_TS_LT,RandPPP_Factor_Inst
-335.2301158595653,80.48090152529853,2.051982783991341,0.799,0.039,0.678,177.816,2.682101973610572,-0.960107038440358,-2.157603085863955,1.37,0.9564842668745513,0.333,0.75,0.996,1.0,0.346,-0.8094580466450343,0.09974577439593013,0.102,0.009,10.4607277554607,-2.458623118671673,-3.773352014494101,0.63,0.9753766515134974,0.972,0.628,0.201,1.0,0.189,2.951147263550522,-0.2505509270148836,-0.8626875165185208,0.67,0.7206804508045339,0.985,0.497,0.418,1.0,0.295,-0.2000000000000028,-6.0,1.836200000000005,65.2,8.7,32.5,71.47519288475229,-14.85797085331006,0.112669021846337,0.483749913091661,0.173,0.999,-3.319999999999999,5.900000000000006,19.19999999999999,-1.299999999999997,-23.0,0.09399999999999997,0.9791666666666666,4.509020875528926,98.5,0.384,18.71531521553092,12.30175085191899,0.7970692752202332
-324.3924511804059,79.83092170900221,1.998181718037904,0.881,0.02,0.653,172.463,2.604834241561616,-0.9684332850209945,-1.659300299194028,1.37,0.9595669887113015,0.269,0.737,1.0,1.0,0.376,-0.745625273591472,0.1028823419579344,0.151,0.011,10.22909904671064,-2.145311017133695,-4.201269699788754,0.63,0.9621730945186396,0.936,0.749,0.165,1.0,0.037,2.860246167107558,-0.2695941497666677,-0.7597791035749276,0.67,0.781123430930643,0.973,0.481,0.453,1.0,0.358,-0.2000000000000028,-6.0,1.836200000000005,72.2,0.5,33.1,74.81273442163075,-24.50204865802542,0.1033731204029394,0.512173713185438,0.169,0.999,-3.319999999999999,5.900000000000006,19.19999999999999,-1.299999999999997,-34.0,0.07300000000000006,0.9791666666666666,4.509020875528926,98.5,0.127,16.52308754026974,11.92576953248765,0.7546521689450011
-302.0514844365474,78.4972745114939,1.887600677019364,0.979,0.003,0.63,161.429,2.768993601768946,-1.003770817300011,-2.038787603242825,1.37,0.9674275394785308,0.448,0.704,0.995,1.0,0.45,-0.8542806056353028,0.1235051074322376,0.067,0.036,10.24196018616931,-1.938294876117672,-6.101705906216584,0.63,0.96587338775841,0.939,0.845,0.017,1.0,0.05,2.745120264870444,-0.2375629319885466,-0.6338812633409447,0.67,0.887177134093393,0.926,0.508,0.51,1.0,0.474,-0.2000000000000028,-6.0,1.836200000000005,84.5,-0.2,33.6,85.06749819841627,-30.98598827914384,0.05598257489576827,0.6055921886121384,0.137,1.0,-3.319999999999999,5.900000000000006,19.19999999999999,-1.299999999999997,-21.0,-0.124,0.9791666666666666,4.509020875528926,98.5,0.008,11.11579697034716,9.473772351033064,0.7174484133110253
-293.0290328610041,77.95951860625038,1.842950505752065,0.991,0.003,0.624,156.973,2.661915454659095,-0.9451128095533158,-1.749630932688919,1.37,0.9549858883344906,0.313,0.762,0.998,1.0,0.335,-0.675621777988534,0.1125537452640693,0.211,0.024,10.14433877393328,-1.97292014092043,-6.114699262723118,0.63,0.9753626854411994,0.872,0.815,0.019,1.0,0.201,2.650545731194821,-0.2795556550397075,-0.6474647113297498,0.67,0.9276206837138266,0.91,0.471,0.499,1.0,0.559,-1.5,2.0,1.836200000000005,75.7,-3.3,29.6,75.00264764267204,-30.23050564615502,0.03077139529872502,0.5908166731155864,0.127,0.996,-1.859999999999999,6.100000000000009,9.799999999999997,1.5,-21.0,0.05700000000000005,0.7708333333333334,4.329532403930198,95.9,0.001,6.758196602036119,6.596162046168608,0.6558470701038607
-275.115894461407,76.89109012240081,1.754308594538248,0.999,0.002,0.616,148.126,2.732310761253233,-1.00995772762671,-1.669756777811214,1.37,0.9627425013442197,0.408,0.694,0.998,1.0,0.408,-0.6920488181800842,0.1276567561873094,0.2,0.056,10.17729369562494,-2.036401518356008,-6.372938776902968,0.63,0.9739334941643903,0.897,0.787,0.012,1.0,0.161,2.626608303370415,-0.2490495636067361,-0.648838727355026,0.67,0.9485956012841883,0.906,0.49,0.496,1.0,0.594,-1.5,2.0,1.836200000000005,75.0,-0.3,30.7,75.95985441952122,-27.00024717645962,0.006170495055961562,0.5610116635068869,0.107,0.988,-1.859999999999999,6.100000000000009,9.799999999999997,1.5,3.0,-0.009000000000000008,0.7708333333333334,4.329532403930198,95.9,0.004,-3.470153211509039,-4.907784007266796,0.6501130537129068
-262.1752834723775,76.12023255419588,1.690254665559396,1.0,0.002,0.61,141.735,2.808404358752437,-1.11205209102676,-1.703404251368579,1.37,0.980751724914276,0.507,0.643,0.997,1.0,0.689,-0.8481403879125863,0.1298267157683339,0.078,0.059,10.06743530710986,-2.149749336637556,-5.635390088472041,0.63,0.9723363520920105,0.804,0.728,0.08,1.0,0.122,2.744175451924734,-0.3625666927747971,-0.9832913493301606,0.67,0.9507280683632802,0.934,0.441,0.368,1.0,0.606,-1.5,2.0,1.836200000000005,70.4,6.4,33.3,75.53162967305488,-18.40654820398594,0.1020986422323314,0.5799431059632613,0.186,0.987,-1.859999999999999,6.100000000000009,9.799999999999997,1.5,-18.0,-0.3599999999999999,0.7708333333333334,4.329532403930198,95.9,0.009,-6.939105981191142,-5.266436609693811,0.6545541197346457
-276.6576414824717,76.98712698655007,1.761866539382474,0.989,0.011,0.616,148.888,2.89085484980878,-1.23605631240715,-1.606579078274678,1.37,0.9900927115984658,0.615,0.604,0.999,1.0,0.939,-0.8933436388047351,0.1469341797246978,0.054,0.091,10.02314961142722,-2.082151762692903,-5.921729330729852,0.63,0.9704555150793573,0.777,0.756,0.049,1.0,0.097,2.800554574886252,-0.4050933653627595,-1.128669639297862,0.67,0.929760860086489,0.963,0.426,0.341,1.0,0.564,-1.5,2.0,1.836200000000005,61.5,6.0,31.7,67.30179849082307,-14.71396021168362,0.1014019238221947,0.5617160964803819,0.188,0.981,-1.859999999999999,6.100000000000009,9.799999999999997,1.5,-14.0,-0.2569999999999999,0.7708333333333334,4.329532403930198,95.9,0.004,-10.40924153029542,-5.560686973289699,0.6406630849871628
-268.3313873292024,76.49178390847227,1.720639610745233,0.993,0.009,0.608,144.776,2.894421777797703,-1.301539228041721,-1.366674116131148,1.37,0.9904050473778646,0.622,0.578,1.0,1.0,0.942,-0.9668539755304264,0.08058300537761591,0.029,0.003,9.91501626025517,-1.94422777020649,-6.041629329462626,0.63,0.9664185910260377,0.697,0.832,0.038,1.0,0.062,2.887742978946327,-0.4517930237484283,-1.290915442974556,0.67,0.9209129235897647,0.974,0.399,0.296,1.0,0.545,-1.5,2.0,1.836200000000005,37.5,0.5,24.1,42.12875447006122,-9.664195897528927,0.1166536741597914,0.508561523126771,0.209,0.969,-1.859999999999999,6.100000000000009,9.799999999999997,1.5,-19.0,-0.105,0.7708333333333334,4.329532403930198,95.9,0.004,-14.21830310724819,-5.828878007048165,0.6129039611177698
-274.984118708919,76.89110841365223,1.753525580648351,0.983,0.019,0.612,148.062,3.088114041720618,-1.424381940894567,-1.703363433281024,1.37,0.9926844960129965,0.792,0.54,0.984,1.0,0.983,-1.179241990657135,0.107553861388106,0.001,0.028,9.976655237112046,-2.125019160576556,-5.795147046714517,0.63,0.9748677828874975,0.74,0.729,0.073,1.0,0.199,3.020412814971454,-0.5206997906306041,-1.404500393051655,0.67,0.9488687093651417,0.989,0.39,0.281,1.0,0.611,-1.199999999999996,2.0,1.836200000000005,44.5,1.0,22.0,47.20081181311836,-13.55010545345878,0.02044396533276673,0.4364590561341036,0.126,0.951,-1.859999999999999,6.200000000000003,12.7,8.5,-16.0,0.12,0.7291666666666666,4.253489794737684,95.7,0.014,-18.01714828629068,-6.215745841640343,0.6317187909308275
-312.6254375988653,79.14164658739651,1.939744116811736,0.917,0.043,0.636,166.653,3.135707490804604,-1.069461831586206,-2.637419904005498,1.37,0.9845292751162723,0.827,0.659,0.944,1.0,0.796,-1.287035822223841,0.1422530341431477,0.001,0.095,9.949515212371118,-2.119706989836778,-5.807564266951323,0.63,0.9718933405859858,0.712,0.726,0.072,1.0,0.128,3.01846164949183,-0.5470917459458339,-1.448318479773837,0.67,0.9270395408737411,0.987,0.386,0.273,1.0,0.561,-1.199999999999996,2.0,1.836200000000005,47.4,-0.9,21.5,48.78817452229548,-16.64131917149191,0.01111887215303762,0.44614982290935,0.112,0.95,-1.859999999999999,6.200000000000003,12.7,8.5,-10.0,0.403,0.7291666666666666,4.253489794737684,95.7,0.013,-21.3766020332264,-7.529784761103929,0.6238951556588479
-264.0295453391537,76.2394615608251,1.699305742058296,0.996,0.006,0.589,142.652,3.133591768443084,-1.154594366201947,-1.970281252733717,1.37,0.9903402208328442,0.826,0.623,0.971,1.0,0.935,-1.238371862821227,0.1814959159142608,0.007,0.161,9.586370845452471,-1.780531977319713,-6.051589489734063,0.63,0.9663702804629916,0.497,0.929,0.038,1.0,0.061,2.958585977884753,-0.6336871721169255,-1.652329795837967,0.67,0.9452110753866194,0.975,0.369,0.255,1.0,0.607,-1.199999999999996,2.0,1.836200000000005,50.2,2.5,20.7,51.89173022378084,-15.64547344388318,-0.2794914427864004,0.3639677384180862,0.001,0.926,-1.859999999999999,6.200000000000003,12.7,8.5,-16.0,-0.01600000000000001,0.7291666666666666,4.253489794737684,95.7,0.003,-28.20349423180111,-8.910367437902357,0.5901988682357379
-267.9326721844288,76.47461558226121,1.718576674894172,0.987,0.015,0.594,144.58,3.141144934452651,-1.135232693712581,-1.963972659311291,1.37,0.9848023100527817,0.832,0.628,0.971,1.0,0.79,-1.167867751018138,0.1987053319639426,0.015,0.202,9.416259856750209,-1.728319790589784,-5.781536964234765,0.63,0.974461017967845,0.441,0.95,0.089,1.0,0.204,2.900192966125682,-0.783947853994339,-1.859222430893422,0.67,0.9703902036029731,0.966,0.347,0.209,1.0,0.741,-1.199999999999996,2.0,1.836200000000005,50.1,4.4,14.1,49.51238902433393,-16.48484386545113,-0.2700019526703176,0.3467665440238081,0.007,0.92,-1.859999999999999,6.200000000000003,12.7,8.5,-18.0,0.001000000000000001,0.7291666666666666,4.253489794737684,95.7,0.003,-38.85702496835281,-10.70678101623596,0.5870203138735933
-278.4323766239089,77.10400671713536,1.770486581893792,0.964,0.036,0.61,149.766,3.117998749298141,-1.122692573852441,-1.827325354551515,1.37,0.9834224509667716,0.82,0.633,0.974,1.0,0.744,-1.187009672539942,0.1708441126129166,0.013,0.142,9.582554351156164,-1.906164344367031,-5.80853347184657,0.63,0.9800225697671582,0.496,0.848,0.082,1.0,0.447,3.09086944434705,-0.9168033311688976,-2.345916437163465,0.67,0.9544814474568009,0.993,0.331,0.053,1.0,0.638,-1.599999999999994,2.0,1.836200000000005,39.1,9.9,11.3,40.88484513666629,-7.670378235284386,-0.2642173928654009,0.3265824574397871,0.013,0.912,-1.859999999999999,6.799999999999997,13.90000000000001,15.89999999999999,-10.0,0.1330000000000001,0.9791666666666666,4.620869581477909,99.7,0.027,-38.9516900761609,-12.42896837448014,0.6180582866394778
-256.3258421384376,75.7847198283168,1.661095373844846,1.0,0.002,0.569,138.848,3.150958021663329,-1.141556058630586,-1.86646467627324,1.37,0.9904291292793278,0.845,0.617,0.97,1.0,0.937,-1.287051968612842,0.1421052734970582,0.003,0.097,9.536255448816778,-1.808780441306866,-6.031993379152667,0.63,0.9780313335423821,0.47,0.906,0.042,1.0,0.35,3.068932012079929,-0.8493701087626684,-2.292148837772946,0.67,0.9536469552631929,0.989,0.331,0.079,1.0,0.638,-1.599999999999994,2.0,1.836200000000005,47.9,31.7,18.7,58.6150865981016,7.741532642126995,-0.2710182918317699,0.3630939575269598,0.009,0.925,-1.859999999999999,6.799999999999997,13.90000000000001,15.89999999999999,-13.0,-0.303,0.9791666666666666,4.620869581477909,99.7,0.019,-36.8225958723562,-14.0529251342852,0.6089001039622001
-272.3692227181255,76.74562351311663,1.740396157726611,0.968,0.033,0.597,146.772,3.068017483630415,-1.0190084143781,-1.598781177268986,1.37,0.9907770692767117,0.782,0.684,0.992,1.0,0.941,-1.191352470969036,0.1930599579023172,0.016,0.195,9.601833116613266,-1.891929692416748,-5.953923594888468,0.63,0.9814840863050129,0.499,0.856,0.06,1.0,0.527,3.068240851541034,-0.8613020740758623,-2.290615761444175,0.67,0.9524356716883383,0.988,0.326,0.076,1.0,0.633,-1.599999999999994,2.0,1.836200000000005,45.8,39.3,19.1,59.5244004893971,14.88164047003478,-0.3178294015494654,0.3908094301711624,0.001,0.931,-1.859999999999999,6.799999999999997,13.90000000000001,15.89999999999999,-19.0,0.146,0.9791666666666666,4.620869581477909,99.7,0.045,-33.92327692251656,-15.19975412667424,0.6224015532550928
-307.4798573631353,78.84512005554252,1.914055378461359,0.906,0.069,0.63,164.113,3.042480624779321,-1.031246595830059,-1.622360699423319,1.37,0.9891193353217147,0.763,0.676,0.987,1.0,0.89,-1.186535851914346,0.1781225638765723,0.022,0.162,9.308579395617542,-1.594184351634338,-5.569437279829213,0.63,0.9701983288707405,0.4,0.986,0.144,1.0,0.108,2.654556389783988,-0.6792227182134349,-1.71786843143283,0.67,0.9477109461185523,0.906,0.36,0.243,1.0,0.616,-1.599999999999994,2.0,1.836200000000005,46.3,35.4,13.3,56.11427968325367,9.42688991702815,-0.3411995812569008,0.391357964848188,0.002,0.929,-1.859999999999999,6.799999999999997,13.90000000000001,15.89999999999999,-20.0,0.2610000000000001,0.9791666666666666,4.620869581477909,99.7,0.017,-32.29472195851875,-16.55996273775865,0.6031620841273225
-282.7839651834706,77.36996982551213,1.791890227975015,0.948,0.049,0.605,151.916,2.938732489838287,-0.950968665840044,-1.324766074277746,1.37,0.9836202766913472,0.668,0.746,0.999,1.0,0.734,-1.161980561086417,0.106202438285448,0.031,0.026,9.251487188071629,-1.783031743056737,-4.865197952493337,0.63,0.9727034763995124,0.383,0.912,0.21,1.0,0.161,2.549259392815557,-0.5915024405737239,-1.555855114157737,0.67,0.9376839070807199,0.853,0.371,0.26,1.0,0.596,-4.0,31.0,1.836200000000005,49.8,31.8,11.9,57.24985448896168,4.334818989569824,-0.3749060127046706,0.3150522554083456,0.002,0.892,-0.8899999999999988,6.700000000000003,2.099999999999994,14.59999999999999,-19.0,0.08400000000000007,1.0,5.019044717609932,101.4,0.035,-31.37148024906619,-18.53408736074763,0.6110898519171706
-283.4051274682224,77.40870981032992,1.794960263540011,0.944,0.053,0.604,152.223,2.982173544593615,-1.013404966584548,-1.426398629909322,1.37,0.9861989317234636,0.712,0.68,0.992,1.0,0.815,-1.106662166463983,0.1594153513444255,0.045,0.139,9.313567795665405,-1.796798029647686,-4.76865929218082,0.63,0.9794068050850328,0.399,0.902,0.218,1.0,0.429,2.580460172238839,-0.5919206217287429,-1.62496962146047,0.67,0.9377086051592345,0.859,0.37,0.249,1.0,0.598,-4.0,31.0,1.836200000000005,35.9,22.4,-1.5,36.65250747697505,-0.9783910697529274,-0.3833876227069447,0.2607940828606304,0.005,0.871,-0.8899999999999988,6.700000000000003,2.099999999999994,14.59999999999999,-11.0,0.1789999999999999,1.0,5.019044717609932,101.4,0.07,-29.4183636984935,-20.17179979761186,0.6271832221183073
-289.5255428765871,77.77592003128696,1.825235529723854,0.931,0.063,0.609,155.246,3.007489119930189,-1.111991001719651,-1.01547541333522,1.37,0.9915746082198492,0.742,0.615,1.0,1.0,0.953,-1.174341430858608,0.09292327433016728,0.029,0.011,9.304806849146695,-1.711438349744737,-4.71427428424689,0.63,0.9773518244462273,0.392,0.951,0.226,1.0,0.331,2.633591966561246,-0.5178656244791556,-1.608486961532064,0.67,0.8834769302562633,0.899,0.384,0.248,1.0,0.466,-4.0,31.0,1.836200000000005,25.2,7.8,-12.0,18.30885233684808,-10.91702162014508,-0.3973609983121337,0.2060514875471284,0.007,0.845,-0.8899999999999988,6.700000000000003,2.099999999999994,14.59999999999999,-10.0,-0.01100000000000001,1.0,5.019044717609932,101.4,0.078,-27.83692589379806,-20.90153972820435,0.6305102115265792
-290.122416728586,77.81321042542635,1.828183209941536,0.926,0.068,0.609,155.541,3.138189820738941,-1.25744303912823,-0.9160353292720095,1.37,0.9952162368361139,0.865,0.544,0.998,1.0,0.998,-1.304370926019844,0.1428946456946103,0.004,0.115,9.276115011499243,-1.743953116521562,-4.589503485619449,0.63,0.9814231189363225,0.379,0.926,0.238,1.0,0.525,2.825325638132043,-0.6274006580549902,-1.735763267033496,0.67,0.9268711645548865,0.94,0.353,0.224,1.0,0.571,-4.0,31.0,1.836200000000005,29.2,6.1,-14.4,20.04282156488594,-15.14483875896262,-0.3977635068492777,0.2225528647736635,0.01,0.851,-0.8899999999999988,6.700000000000003,2.099999999999994,14.59999999999999,-12.0,-0.04700000000000004,1.0,5.019044717609932,101.4,0.089,-27.18723423172121,-21.49822631628534,0.633363752471576
-298.6179453775946,78.32211430868662,1.870202047874984,0.907,0.082,0.619,159.737,3.126586392662309,-1.262800719439096,-0.7965617267207986,1.37,0.9941674240697115,0.855,0.539,1.0,1.0,0.991,-1.316348447223127,0.1364183884875118,0.008,0.098,9.395801314685231,-1.94451896311547,-4.088732080790359,0.63,0.9817081897927414,0.416,0.782,0.272,1.0,0.542,2.879396792921061,-0.6687777762733634,-1.742491826723521,0.67,0.9541633835873485,0.941,0.342,0.22,1.0,0.667,-4.0,31.0,1.836200000000005,46.0,8.7,-8.0,37.77197544866885,-19.16884266646417,-0.4676162537496366,0.2541401755511225,0.001,0.869,-0.8899999999999988,6.700000000000003,2.099999999999994,14.59999999999999,-15.0,0.002000000000000002,1.0,5.019044717609932,101.4,0.106,-25.27922735398816,-21.3929375027339,0.6515253113680712
-318.915843415169,79.53589481800027,1.970571319200079,0.833,0.107,0.64,169.762,3.108165922340925,-1.253542047994441,-0.7139117603349022,1.37,0.9930246258861196,0.841,0.541,1.0,1.0,0.975,-1.304000012897666,0.1495793025879027,0.012,0.134,9.471988595454519,-2.044771170290858,-3.982998946914206,0.63,0.984176429472469,0.435,0.716,0.287,1.0,0.665,2.879184618230533,-0.6123643803964676,-1.711360549979553,0.67,0.9331859702679444,0.937,0.355,0.226,1.0,0.599,5.299999999999997,31.0,1.836200000000005,30.9,-0.8,-16.7,18.22668314912994,-22.26643404991754,-0.4020854115379732,0.1753725221587998,0.015,0.814,-0.8899999999999988,7.0,6.199999999999989,17.89999999999999,-1.0,-0.134,0.9375,4.924487570795198,98.8,0.124,-23.1218678939877,-20.89773303210242,0.6651952988924598
-302.120996271447,78.53073177940044,1.887434215429401,0.898,0.088,0.616,161.467,3.112728458747406,-1.301220278989252,-0.473087015382237,1.37,0.9980157386118983,0.847,0.517,1.0,1.0,1.0,-1.349691299906895,0.1593216295962067,0.005,0.16,9.593456215100744,-2.104316172016593,-4.231138262916297,0.63,0.9829306847320537,0.493,0.671,0.254,1.0,0.599,2.902597515427973,-0.6907244919466318,-1.845766087405095,0.67,0.9481704851629985,0.949,0.329,0.18,1.0,0.641,5.299999999999997,31.0,1.836200000000005,21.4,-0.2,-18.4,9.735977671552462,-17.68808705994818,-0.2437117479058895,0.2580867033240112,0.06,0.869,-0.8899999999999988,7.0,6.199999999999989,17.89999999999999,-4.0,-0.01300000000000001,0.9375,4.924487570795198,98.8,0.098,-22.10817774698052,-20.99022853980879,0.6456848099567482
-341.5262950689125,80.88673872372122,2.082302580575793,0.666,0.165,0.69,180.929,3.225946991036644,-1.290445665235892,-0.8342668963149409,1.37,0.9969271081673409,0.918,0.521,0.986,1.0,0.995,-1.457381309389162,0.1946836186868278,0.004,0.243,9.835638991323956,-2.400170870950053,-3.832699463188934,0.63,0.9895296133591568,0.611,0.56,0.308,1.0,0.884,2.955112350727032,-0.7180647344456395,-1.783020712692432,0.67,0.9624978599476658,0.959,0.319,0.201,1.0,0.726,5.299999999999997,31.0,1.836200000000005,12.3,-4.8,-21.8,-0.8742425826341325,-18.00801740484264,-0.2397926075410753,0.2554177320951931,0.064,0.866,-0.8899999999999988,7.0,6.199999999999989,17.89999999999999,-8.0,-0.1699999999999999,0.9375,4.924487570795198,98.8,0.141,-20.726664709592,-20.6143991522736,0.6861908689200064
-311.4981469482818,79.08916278157922,1.933643669486233,0.863,0.103,0.622,166.098,3.088737425779164,-1.10709380261695,-0.887791422440334,1.37,0.9924745774294056,0.82,0.616,0.981,1.0,0.948,-1.378092278362374,0.1680184613956004,0.01,0.175,9.6611144131264,-2.168108407729179,-3.990618292459263,0.63,0.9861713345617023,0.516,0.634,0.295,1.0,0.753,2.976481854948993,-0.5612970529057455,-1.568910110552066,0.67,0.9152694575274251,0.963,0.372,0.253,1.0,0.549,5.299999999999997,31.0,1.836200000000005,12.0,-7.0,-23.3,-2.507673780703908,-20.14847987052609,-0.2107651794404491,0.2678672537572206,0.071,0.873,-0.8899999999999988,7.0,6.199999999999989,17.89999999999999,4.0,-0.03000000000000003,0.9375,4.924487570795198,98.8,0.135,-19.76345582555068,-19.93506791459772,0.6654112911175794
-332.2639928636348,80.32979084381476,2.036289433818633,0.72,0.152,0.667,176.354,3.037768274460415,-1.035317009022725,-0.7812080185819812,1.37,0.9939062401029594,0.772,0.664,0.99,1.0,0.973,-1.285742339999974,0.1632330836879947,0.031,0.171,9.775498089171217,-2.362564851520664,-3.486206382230896,0.63,0.9879178691095098,0.569,0.565,0.336,1.0,0.826,2.949725598824311,-0.5609577630585522,-1.65736955483268,0.67,0.8964768542447213,0.948,0.37,0.226,1.0,0.497,-0.09999999999999432,31.0,1.836200000000005,14.5,-6.6,-21.1,0.678362447888758,-20.28104785568294,-0.3018752313645279,0.2860862044709824,0.04,0.878,-0.8899999999999988,6.900000000000006,11.20000000000002,1.200000000000003,16.0,-0.09199999999999997,0.8333333333333334,4.5865539080979,98.0,0.149,-18.33799520476959,-19.44510331858612,0.6802189661776953
-365.8611535520071,82.33477308851009,2.202255599416147,0.45,0.248,0.76,192.947,3.078379358220278,-1.047984860377924,-0.8294670962258309,1.37,0.9938026902166615,0.819,0.647,0.981,1.0,0.969,-1.326496180540183,0.1587384000950577,0.026,0.165,10.1297102719921,-2.734261961007885,-3.355611000373923,0.63,0.9895392724580483,0.855,0.349,0.346,1.0,0.884,3.039483239016899,-0.4938086842686652,-1.487332487075671,0.67,0.9105972115277959,0.979,0.39,0.265,1.0,0.539,-0.09999999999999432,31.0,1.836200000000005,10.2,-14.9,-28.6,-8.939811073848038,-27.41565056040753,-0.3088099665017819,0.3015209735477258,0.042,0.884,-0.8899999999999988,6.900000000000006,11.20000000000002,1.200000000000003,-6.0,-0.002999999999999892,0.8333333333333334,4.5865539080979,98.0,0.171,19.06813937496276,-18.66193799340139,0.7096821938105015
-392.3917452459348,83.90890088856476,2.332752868910991,0.362,0.298,0.808,206.049,3.045047400255331,-1.247575325223058,-0.2222574972702829,1.37,0.9934421794211384,0.782,0.53,0.999,1.0,0.961,-1.327735040861939,0.1378914849118008,0.028,0.102,10.15459797818503,-2.810552461392392,-3.011147406305914,0.63,0.9920810132614526,0.87,0.303,0.426,1.0,0.983,3.095677035408341,-0.5257525262207245,-1.491964519367156,0.67,0.9269270265433056,0.993,0.375,0.263,1.0,0.587,-0.09999999999999432,31.0,1.836200000000005,15.1,-27.1,-31.6,-10.16976277682008,-40.5274623439949,-0.3887081972168221,0.2800134772050233,0.027,0.866,-0.8899999999999988,6.900000000000006,11.20000000000002,1.200000000000003,-7.0,-0.02800000000000002,0.8333333333333334,4.5865539080979,98.0,0.209,25.45574585831799,-17.27954104271404,0.7370817884678333
-378.6665082016355,83.0690825081856,2.263567862261592,0.395,0.286,0.789,199.268,3.026570646266193,-1.127463167143769,-0.3816018721492357,1.37,0.9917129710025888,0.761,0.589,0.997,1.0,0.91,-1.281673487295767,0.1348268960669327,0.045,0.099,9.995400298731353,-2.579557744336871,-3.236728890195896,0.63,0.98584163387724,0.745,0.421,0.363,1.0,0.733,3.114485892586576,-0.4816945642810738,-1.291051261221145,0.67,0.9394948405973211,0.993,0.39,0.292,1.0,0.64,-0.09999999999999432,31.0,1.836200000000005,3.2,-18.3,-25.9,-14.73954555230052,-25.56417136585382,-0.3318466876893446,0.2248815509765321,0.043,0.821,-0.8899999999999988,6.900000000000006,11.20000000000002,1.200000000000003,9.0,-0.01500000000000001,0.8333333333333334,4.5865539080979,98.0,0.213,28.04703234529326,-15.82012238912615,0.7375730792325165
-412.7365813163619,85.08476156613187,2.430787489944761,0.334,0.334,0.835,216.093,2.965133066826695,-1.056155935917137,-0.3286796027654325,1.37,0.9916307239910934,0.7,0.637,0.997,1.0,0.908,-1.21869958155209,0.1239683624541051,0.066,0.066,9.979616603353787,-2.493758666770354,-3.360147467708167,0.63,0.9819134888291672,0.727,0.472,0.346,1.0,0.529,3.155323275049253,-0.5148170682279624,-1.32006998402759,0.67,0.9456974716615588,1.0,0.373,0.283,1.0,0.663,1.199999999999996,31.0,1.836200000000005,-4.9,-11.7,-20.1,-16.79638019350343,-14.17658007881757,-0.3942374889646425,0.2115394395729872,0.026,0.802,2.690000000000001,7.0,9.799999999999997,-0.2000000000000028,4.0,-0.04300000000000004,0.875,4.677096719964045,98.2,0.32,30.3520150846969,-14.40064038352565,0.7587576445719231
-389.6046946400911,83.68293748625146,2.315045580903042,0.38,0.296,0.791,204.666,2.919712025317157,-1.019317101134675,-0.1732104568568803,1.37,0.9910178611638799,0.652,0.671,0.998,1.0,0.891,-1.155351762537027,0.1198342193106477,0.096,0.058,9.8662950698954,-2.289306027141126,-3.804215280564965,0.63,0.971046905012826,0.617,0.594,0.317,1.0,0.113,3.182287705480348,-0.4674854459302985,-1.264297274844223,0.67,0.9060638760116785,0.999,0.393,0.295,1.0,0.528,1.199999999999996,31.0,1.836200000000005,12.6,-5.4,-7.7,5.357610411293695,-13.43338365773432,-0.4004603843498987,0.2475617689917636,0.023,0.837,2.690000000000001,7.0,9.799999999999997,-0.2000000000000028,-3.0,-0.269,0.875,4.677096719964045,98.2,0.225,33.54154820217367,-13.34906250517552,0.7401446918459003
