InflGrowthSurpPC1,CESIEM.Index,SA_NB_Curvature,RepSouCDSCurve_PC3,US_RB_Level,SA_RB_R2_QS,SSICCONF.Index,US_NB_Slope,SA_NB_Level,RepSouCDSCurve_QS_PC1
0.102928405934817,-21.1,-0.6746973610629083,0.394,-0.4373729751536423,0.985,32.2,-1.566808766911913,9.048921914368902,-345.3487473813457
-0.01048680553997488,-23.7,-0.857081997746835,0.399,-0.3180243130431485,0.992,32.2,-1.840678542895922,9.123805046672997,-338.1760478525829
-0.01767644990350646,-25.6,-0.6932323841532229,0.186,-0.272276169316544,0.987,32.2,-1.842662406653194,9.225636866160333,-360.3621636070013
0.0509174576729864,-26.6,-0.7970232625538061,0.455,-0.1938048671033623,1.0,26.0,-1.774792081737585,9.1682745621744,-341.6720066857957
0.0112625581140369,-25.4,-1.252368332397347,0.411,-0.196928516206014,0.994,26.0,-1.688250550377724,8.900916563312943,-336.5777543368943
-0.1621433682266459,-25.2,-1.3017378917679,0.681,-0.03657172673689634,0.986,26.0,-1.588484105170473,8.94224638724715,-323.7975298140659
-0.1570784763153148,-19.1,-1.551254443736519,0.414,0.03967870959193996,0.968,26.0,-1.556284607086504,8.905977401879221,-332.1845968763956
-0.2275209310485931,-20.4,-1.420409803626754,0.421,0.0511795035898038,0.942,23.69999999999999,-1.534571114950239,9.215278326820245,-319.4722458042714
-0.2625129238845647,-16.5,-1.254779100744069,0.428,-0.1892915540256773,0.728,23.69999999999999,-1.697439916579947,9.069454832746144,-311.5039615865997
-0.1231240669299619,-6.1,-1.230471697923216,0.416,-0.2314077592612766,0.601,23.69999999999999,-1.797962191042701,9.225469890924204,-334.1268209263343
-0.2548095466442626,-8.3,-1.358361002669457,0.424,-0.1036026460833898,0.591,23.69999999999999,-1.913274276275279,9.176582272687067,-324.4559459353939
-0.05908890754411689,-6.1,-1.37980743222796,0.422,0.04019561960107722,0.758,23.69999999999999,-1.737933596335544,9.111073497579927,-326.8223145071613
-0.05905063384139821,-9.0,-1.070180560965168,0.896,-0.1381609878864223,0.99,12.5,-1.934315808789078,9.134232966098114,-339.5781195218923
-0.05564308773874255,-4.4,-1.601893020241071,0.882,0.03601645505340176,0.949,12.5,-1.779263278642871,9.141640922337771,-334.9044540566168
-0.06176497377784117,-4.8,-1.836259394326537,0.739,-0.05998586389891799,0.913,12.5,-1.916291236552382,8.831854278233534,-333.7862921268315
-0.002142732993925867,-0.6,-1.992262585966426,0.838,-0.0299505835736141,0.899,12.5,-1.927858631684109,9.000450000710355,-329.0060509453962
0.07952740307673177,-0.4,-1.546954020034826,0.806,-0.07348232088307421,0.827,7.899999999999991,-1.85140136604581,9.074427349189845,-343.2449809022821
0.08279162810015005,2.9,-2.147305117497744,0.808,-0.03182288874205905,0.926,7.899999999999991,-1.781237856191537,9.091766223256661,-366.8652098512755
0.07729667501798355,-7.8,-2.725476786069997,0.606,0.03203265776922925,0.819,7.899999999999991,-1.67401753610698,9.105277554770753,-328.112576415687
0.1053379450599793,-14.8,-3.071456663835086,0.743,-0.1733667486726492,0.786,7.899999999999991,-1.9269793190306,9.083364485625717,-326.0064319436019
0.1403140401009128,-12.7,-3.148745336045902,0.711,-0.1569957245519923,0.736,15.19999999999999,-1.851331126486893,8.83729507367152,-297.6904644683202
0.1530454449027714,-13.4,-2.466305713514141,0.434,-0.2470839266195715,0.728,15.19999999999999,-1.951270556170931,8.807491514070836,-298.2769903526481
0.1334416869789662,-12.9,-1.567684359853375,0.907,-0.5450595922581332,0.553,15.19999999999999,-2.15494132449038,8.969093017573806,-312.5613512546678
0.3563725033613222,-21.6,-1.638231875287328,0.891,-0.7535416555436419,0.482,15.19999999999999,-2.210153643969126,8.906044437696202,-309.7988035387779
0.3705269129813769,-16.8,-1.634083409551361,0.561,-0.7206753172646387,0.473,15.19999999999999,-2.205873829529527,8.990877983098729,-330.0067518850597
0.3729372807582521,-18.6,-0.8293582935491379,0.371,-0.6175815633043611,0.455,22.60000000000001,-2.124720517598798,9.057353660366537,-368.9829044005054
0.3284475162995383,-27.0,-1.293519408874801,0.485,-0.3664635952627097,0.549,22.60000000000001,-1.761406110011345,8.870154649653427,-342.3477175931863
0.3859557347992552,-20.8,-1.58992638840998,0.495,-0.3224250032182177,0.747,22.60000000000001,-1.53320893844437,8.915671249485523,-332.9209992832884
0.3129078532306764,-17.6,-2.122229524344875,0.494,-0.4234716477049813,0.759,22.60000000000001,-1.602831393314938,8.730398994979085,-324.5986770041719
0.3886416655591032,-17.3,-2.180152859095588,0.207,-0.4746249592384627,0.557,20.3,-1.871751051353423,8.726529266202668,-308.091373406415
0.4260704375737763,-13.3,-2.510273627877253,0.501,-0.3577979651134248,0.397,20.3,-1.843682584907604,8.905559788035637,-319.5998147336468
0.4096029849830261,-5.1,-2.524581072586154,0.517,-0.5485392489024521,0.43,20.3,-1.861193602679585,8.738915914757806,-312.5815076909533
0.1641702361019636,-1.0,-2.900247264452312,0.686,-0.5830938019423423,0.232,20.3,-1.866469461585383,8.603791247647319,-286.7626602001475
0.1285098570501751,-0.9,-3.184297127304914,0.675,-0.4374175729133215,0.102,22.5,-1.670098629117721,8.535999822056205,-277.7428769414782
0.1801271906357229,-4.6,-2.065994640505701,0.421,-0.7983282357468084,0.255,22.5,-2.090229356970877,8.524968030669662,-310.6457036691799
0.1931471370141945,-15.5,-1.730577891006072,0.666,-0.6885023098258081,0.234,22.5,-1.81151846469723,8.76620766106188,-358.9643142158462
0.2922509718600896,-12.8,-1.373435413498761,0.493,-0.7534871359719597,0.039,22.5,-2.038329872582199,8.747935982410672,-338.657284818745
0.3392120699354147,-13.9,-1.215904235996614,0.515,-0.9151705575944317,0.005,22.5,-2.243023216877896,8.785455169401121,-313.8343878859083
0.3219434521564309,-11.9,-1.355829259922452,0.507,-0.6212513582501706,0.001,16.40000000000001,-1.982010624892629,8.711179363827117,-319.0387002840064
0.3768984525146894,-16.9,-2.125140520797276,0.495,-0.5402508882206298,0.392,16.40000000000001,-1.799903093403258,8.41722437724619,-344.2091525976141
0.3678266352139775,-15.7,-2.856980990010002,0.514,-0.3090545831392099,0.346,16.40000000000001,-1.516668055176752,8.214652286810917,-347.1512542084101
0.3333719211569694,-10.3,-3.073755347469383,0.524,-0.2882416869735676,0.431,16.40000000000001,-1.625618560980384,8.044166398203991,-327.5688622531628
0.3594658467153986,-4.8,-2.430942542876291,0.006,0.05980624569789476,0.347,-7.700000000000003,-1.418605277963287,7.84669936982271,-368.3263992263094
0.3480084973858736,-5.3,-1.606391152763675,0.572,-0.3153534130405429,0.412,-7.700000000000003,-1.940709625590009,8.10004900949465,-330.6322125076754
0.2837375169109928,-8.8,-2.001039690178032,0.651,-0.4816960676048027,0.147,-7.700000000000003,-1.975860518810115,8.304345927630104,-327.2889202839667
0.5144517432516007,-11.7,-1.864070693605011,0.661,-0.5444680712470978,0.153,-7.700000000000003,-2.066602924563248,8.394746386770521,-320.5287172462214
0.4118496642711302,-7.3,-1.725796666497629,0.669,-0.1693656779554725,0.517,-17.7,-1.921316215745628,8.352749809466019,-323.2565907067949
0.4387180807879267,-5.9,-1.462519701175317,0.722,-0.5264561929707214,0.523,-17.7,-2.212876237916013,8.676045698791748,-343.0862421891675
0.7535382900580164,5.6,-0.857888302732481,0.696,-0.5793059659534586,0.014,-17.7,-1.991265349964554,8.653166663519707,-370.8441111201772
0.7517150192398416,-0.6,-1.394739355076435,0.669,-0.09532971884224552,0.037,-17.7,-1.718591297735604,8.4985069955508,-347.1188577509367
0.6964878615831458,-1.4,-1.194468866219654,0.685,-0.07470966097149524,0.192,-17.7,-1.65202442378625,8.552272839117023,-349.6781016934359
0.6196673221762038,4.0,-1.258666668698968,0.653,0.2434310417542767,0.001,-3.700000000000003,-1.421674702653114,8.40067207002011,-353.3710381304438
0.6133545263829231,9.0,-1.096223818927573,0.67,-0.01848703595944915,0.336,-3.700000000000003,-1.684442704168253,8.371288714795783,-343.8248946420978
0.5862072515686683,-11.5,-1.158993273718358,0.621,0.2939836900787547,1.0,-3.700000000000003,-1.535241454713657,8.580857454410385,-370.6706281720744
0.570498131205773,-13.5,-0.9306930840368215,0.652,0.2122164347785855,0.55,-3.700000000000003,-1.524839668228653,8.754986517697445,-360.1885658320986
0.6584884815443792,-16.0,-1.096527786346379,0.656,-0.006884148381250925,0.531,-5.200000000000003,-1.872818157105187,8.678216834431222,-357.5096115491765
0.6599930355767895,-17.1,-1.193589773567684,0.678,-0.1717994717744828,0.547,-5.200000000000003,-1.791786197522703,8.76093136477189,-351.2684796414002
0.9224746093903228,-14.0,-1.321187837358945,0.689,-0.1815763663055709,0.799,-5.200000000000003,-1.657003742820947,8.735965068832769,-345.396349145886
0.8227415443641009,-15.2,-0.8537461016044622,0.71,-0.2880447290385438,0.599,-5.200000000000003,-1.906651556645992,8.765443144924516,-339.1930127013343
0.7842284198566466,-20.4,-0.634369862325563,0.731,-0.2603428434150182,0.68,2.800000000000011,-1.812377772976921,8.891076687106686,-351.6445840352714
0.8309259862239315,-21.5,-0.4232386166653235,0.699,-0.6265643731120137,0.485,2.800000000000011,-2.192328941560046,9.131675434597732,-370.0184783732901
0.7968276882857365,-15.8,-0.2393968241974468,0.719,-0.6150065170709637,0.54,2.800000000000011,-2.153794358432082,9.04577406229375,-363.6177676167306
0.8579927551446072,-16.9,-0.1902208373714439,0.749,-0.3444443598368897,0.477,2.800000000000011,-1.96558509849423,9.059770348839399,-355.2830177730863
0.7874364909346101,-20.8,-0.2334690130686919,0.739,-0.6012868777859607,0.507,2.800000000000011,-2.138993041646867,9.004000753533465,-350.7954670750307
0.9145193148838401,-18.2,-0.2519514963414311,0.687,-0.4810478493228097,0.598,7.799999999999997,-1.90108328009498,8.928784863821264,-358.2219759853401
0.8907015982301569,-19.5,-0.3795890333717831,0.723,-0.6030614681511244,0.533,7.799999999999997,-1.976059389554834,8.93368810605302,-356.6580028874351
0.7636816462176084,-10.7,-0.5009876510823639,0.742,-0.6553010654865664,0.9,7.799999999999997,-1.971444322174844,8.755307109022217,-351.7830517148001
0.7413335382792652,-14.5,-0.05725869405198415,0.252,-0.6761815624243169,0.999,7.799999999999997,-1.906249434133076,8.785005478351879,-380.6004311270452
0.8851796181502268,-11.4,0.04015059582300898,0.501,-0.5720041968860956,0.955,-2.399999999999991,-1.780483637358692,8.882571332244591,-380.35891347413
0.8356226365149095,-3.5,-0.3027757588442297,0.613,-0.7428080639679159,0.978,-2.399999999999991,-1.74636914593638,8.814019792923252,-386.154207630353
0.6720234806398225,-6.3,-0.4875075802468121,0.01,-0.8459515749929277,0.977,-2.399999999999991,-1.71623238515614,8.795344194903503,-426.7172880976772
0.7316880442504885,-8.6,-0.3246999408553758,0.528,-0.748648731862316,0.974,-2.399999999999991,-1.512110066579808,8.943624647516147,-454.1857406390089
0.7806759897815148,-9.6,-0.1641932579840737,0.002,-0.7793539304863855,0.84,-2.399999999999991,-1.608499963616669,8.965634873011235,-442.109959825677
0.7583758365138168,-23.8,0.3014364885699795,0.001,-0.8248042261750272,0.931,-10.69999999999999,-1.571267438199493,9.136876064600582,-479.6103621660833
0.7049638188427477,-22.8,0.3536330213487665,0.005,-0.7896987520871785,0.512,-10.69999999999999,-1.574749998098167,9.049403128794221,-479.5885180197381
0.7395845251790426,-23.7,-1.376690869448001,0.025,-0.71956135612425,0.74,-10.69999999999999,-1.773439137491581,9.05970819667583,-446.3685296801481
0.6995834851368651,-24.7,-1.162747017571997,0.056,-0.9199504347585816,0.701,-10.69999999999999,-1.888643173612825,9.21016222028607,-544.9035651971926
0.7657784581090314,-20.3,-1.433679054823752,0.036,-0.5441620332982402,0.699,-7.300000000000011,-1.584939630185501,9.08985308062584,-569.7838609667564
0.7062354658713605,-18.9,-1.866602244563761,0.473,-0.6351534616486757,0.937,-7.300000000000011,-1.780537919297031,8.965578157446117,-481.047649171492
0.8282076378161854,-16.7,-1.976766841320739,0.52,-0.6127170562641133,0.501,-7.300000000000011,-1.686407644101303,8.94497513904139,-446.2068367678323
0.8072610290947232,-13.4,-2.070872858652051,0.515,-0.689772532414309,0.65,-7.300000000000011,-1.676277622761466,9.238018874498216,-480.5795818356749
0.9186037774150999,-10.5,-2.153265126010643,0.042,-0.8007754397687087,0.506,-1.799999999999997,-1.677659285904021,9.188831993919905,-466.0664509218112
0.8703179578372168,-4.5,-1.817742999731532,0.039,-1.050523369354641,0.001,-1.799999999999997,-1.869106095487181,9.298948712826897,-490.1164817583817
1.124654250572123,-2.4,-1.447686822060789,0.038,-1.037400627299558,0.004,-1.799999999999997,-1.78938830413022,9.39220466125741,-514.3954620123375
1.080673982712629,2.1,-1.885126372258492,0.058,-0.8893352654388824,0.002,-1.799999999999997,-1.891962951485734,9.189381086649096,-462.4056945332878
1.107396518964786,5.4,-1.603791850901036,0.002,-0.8019369361108124,0.003,-1.799999999999997,-1.701612521876888,9.3137467629941,-469.4977379375129
1.092802913161079,12.1,-1.716382153249046,0.008,-0.929718642995144,0.009,-6.400000000000006,-1.564262498899015,9.467411388910234,-496.3126067224133
0.949222904257462,15.6,0.4584463201535955,0.616,-0.9004048183888561,0.001,-6.400000000000006,-1.259734230612349,11.13613492270355,-653.7951986704857
0.893739621267226,18.1,-0.7001170014452374,0.331,-1.004529771012808,0.033,-6.400000000000006,-1.597414720841872,10.03506774017624,-652.7968060611215
0.8834708112680661,17.9,-0.2218447211780493,0.296,-1.052805183916623,0.029,-6.400000000000006,-1.695300347758267,10.08809515538017,-653.1759290444905
0.8541543249069589,12.8,0.4782924780010627,0.001,-1.004085145009053,0.02,-1.700000000000003,-1.712672841451975,10.33553458342558,-593.429946432629
0.89143790165577,1.1,-0.3288231449714758,0.254,-0.8355393676725222,0.019,-1.700000000000003,-1.482731216331065,10.15796198614187,-677.8994600782511
0.8591558011363198,-4.1,0.654668473759097,0.432,-0.8517703485409787,0.011,-1.700000000000003,-1.43549688704832,10.24801460678156,-723.1598957818642
0.8957635258626033,-8.0,0.2856001285646428,0.394,-0.8894204599377419,0.042,-1.700000000000003,-1.426357124344982,10.16522773920626,-707.9134717146509
0.8476581698838893,-3.8,-0.686639270034417,0.003,-0.5492249045803569,0.047,-12.5,-1.070588686770308,9.865591154907237,-594.3555558470836
0.8805436242614099,-6.2,-1.000563927496713,1.0,-0.5917116431884749,0.032,-12.5,-0.8983498483710132,9.902737347204509,-677.8918399626576
0.8059692065550065,-4.8,-0.822754986650328,0.688,-0.5472583860906589,0.064,-12.5,-0.9527380722670598,9.967658412448854,-704.0899886853852
0.5262480072581885,-7.0,-0.7705407034207735,0.982,-0.5645626606382987,0.061,-12.5,-0.890279427227642,9.88560189249181,-671.3766137426196
0.3151724324738558,-7.9,-0.1994231960956077,0.998,-0.3055183269288791,0.062,-12.5,-0.8992388019994901,9.950340935847208,-667.8554021392466
0.362812609438134,-8.8,-0.325002267452887,0.683,-0.315515548259217,0.077,1.599999999999994,-1.140567380655571,9.961968464686187,-639.8058070338273
0.3165703442584665,-21.3,-0.9121207684745065,0.004,-0.435988901743712,0.082,1.599999999999994,-1.30065046833859,9.817242381634648,-513.5358707171793
0.2315605819362891,-18.7,-0.8421928984770235,0.735,-0.1057491938715077,0.081,1.599999999999994,-1.125195872219802,9.962566529909475,-602.6403589643338
0.2134880470134885,-16.0,-0.688390835338875,0.994,-0.2512866440183925,0.078,1.599999999999994,-1.201102651616216,10.06345282157144,-539.760253354372
0.1979104979991089,-0.6,-1.464408314231075,0.037,0.09099780466690975,0.101,-1.799999999999997,-0.9914899866256894,9.904443982934795,-548.3177414329466
0.2136999941198263,6.0,-1.655091079770834,0.024,0.1307089163914797,0.109,-1.799999999999997,-0.9794465571390151,9.966316477686911,-581.0265230070064
0.5783833955295995,18.9,-1.502179736905134,0.045,0.0149658609309167,0.112,-1.799999999999997,-1.021344885946709,9.75830560395981,-538.2621866703199
0.6032258783907785,16.0,-1.517075062874339,0.043,0.01151469643244749,0.074,-1.799999999999997,-1.277413083984278,9.784968873403132,-515.779262026541
0.622663137506897,16.7,-1.891476932469226,0.06,0.2302361396008607,0.086,-5.200000000000003,-1.050020395918277,9.733590746037406,-520.2145726320382
0.5429489603339953,9.8,-1.872850496891417,0.057,0.1274650025622491,0.068,-5.200000000000003,-1.010264874804029,9.914819931363207,-556.3660058007179
0.5244181620271935,0.1,-1.668808901827899,0.074,0.2066141591761771,0.062,-5.200000000000003,-1.039344654267678,9.964773726561049,-557.8257269032916
0.4719482009624614,-1.8,-1.559204851129121,0.105,-0.0992611120034929,0.069,-5.200000000000003,-1.178607643865864,10.13563420847987,-590.2228170845166
0.4494353616713614,-0.7,-1.399645397924903,0.116,-0.09510165841105601,0.053,-5.200000000000003,-1.178699092885009,10.08232696023391,-588.7715086902473
0.3768582194867025,7.4,-1.524631697936186,0.21,0.06714843899702111,0.111,-15.40000000000001,-0.9642069320401156,9.89575060553144,-558.9934218212238
0.3446973398573594,5.6,-2.157581918867464,0.095,0.2125704939731869,0.074,-15.40000000000001,-0.8766605694984285,9.868702025196354,-534.9321975026355
0.2728050278372862,-2.8,-2.190224367448431,0.078,0.1234030367269986,0.049,-15.40000000000001,-0.9081041919616183,9.873571338161138,-557.7074770426324
0.3004418983089555,-5.9,-2.179049266754987,0.032,0.1544126016833579,0.076,-15.40000000000001,-0.7483220216946158,9.8955952513399,-525.9056133941208
0.4215087630991292,-13.2,-3.168121374170221,0.951,0.3804073999466364,0.048,-21.39999999999999,-0.664734421183224,9.562641363023822,-534.0073588193005
0.4120479866893889,-14.6,-2.973776673927472,0.941,0.4626845793252899,0.05,-21.39999999999999,-0.6718687832934438,9.553975652842047,-516.5025857285747
0.3077770328246973,-12.2,-2.490189057704588,0.939,0.1872188065025506,0.061,-21.39999999999999,-0.8844225242107157,9.505225409514823,-476.2504336993594
0.3001802711804079,-11.0,-2.677830984508321,0.935,0.1759024613831186,0.058,-21.39999999999999,-0.7975678885987539,9.64274300189971,-479.3001819170126
0.3170532955230258,-6.4,-3.17003502108346,0.933,0.2889919133349826,0.137,-15.2,-0.7714651485859612,9.496894359884498,-486.1703353556146
0.3309969954203885,0.1,-2.564761708472041,0.919,0.1239711570120636,0.101,-15.2,-0.7987332338224059,9.332648759116578,-444.4644129393727
0.4829108797540965,3.0,-2.863589323053409,0.917,0.1281724654912791,0.118,-15.2,-0.7823948274359426,9.223407616550535,-431.0623593953189
0.5381130670662239,-1.8,-2.866024576865189,0.915,0.08832896549470837,0.142,-15.2,-0.8876294275589587,9.270052712038344,-431.3123591477494
0.5148225323816896,-3.6,-2.55846540211449,0.982,-0.03463522200367974,0.099,-15.2,-0.9965170986951287,9.743166881436531,-479.8181501632255
0.4569134394002088,-4.9,-2.537062739265873,0.914,-0.02417957804471016,0.086,-19.7,-0.9589631695234336,9.731745097031322,-486.5538597457499
0.4523251573255572,-11.6,-2.604124435053325,0.908,-0.05058827770877831,0.107,-19.7,-0.8459711403932737,9.520383460585034,-465.6625311197103
0.3429951940101396,-14.7,-2.846653684982725,0.908,-0.01881712472977258,0.047,-19.7,-0.8088014744206476,9.509848994204194,-475.7967060915378
0.3305421849654664,-14.7,-3.093339870678325,0.907,0.2110213072816338,0.038,-19.7,-0.9762559645287345,9.414220164630494,-477.8258721543991
0.3139759817722126,-11.0,-3.151770737468536,0.912,0.2915705431043786,0.115,-21.09999999999999,-0.8505168497316201,9.57068322593736,-494.0474553528497
0.2992138549708753,-11.6,-2.840282290040531,0.9,0.1489973468263782,0.031,-21.09999999999999,-1.023067692391399,9.480340324391111,-480.7184802586329
0.2611793639968215,-18.9,-2.808918756973074,0.92,0.1278000481679964,0.075,-21.09999999999999,-1.042578559244559,9.64059884996596,-504.4302832969169
0.3113153763284529,-18.4,-2.798303817248399,0.894,0.231433033200398,0.197,-21.09999999999999,-0.9899022361012576,9.6608400663741,-484.42578714616
0.2561224942188806,-14.1,-2.736108797550697,0.899,0.1517418971994079,0.171,-21.09999999999999,-1.042385637294077,9.705355761270784,-490.048221694767
0.2416620980694025,-3.0,-3.065871248607809,0.865,0.1800386307673013,0.193,-14.8,-0.8275449042517767,9.586702451068392,-460.9640290464816
0.2187636702468677,-3.0,-2.869846782792998,0.896,-0.07826021452613906,0.005,-14.8,-1.136835219301026,10.04379337306583,-490.2080974817201
0.413189952351382,-5.8,-2.909228429253065,0.897,-0.4081213577071378,0.003,-14.8,-1.552060104703967,9.853610127306363,-492.7767616955099
0.3887509599354831,-5.6,-2.825487321418936,0.897,-0.4541933133621325,0.017,-14.8,-1.610660482721089,9.983449607653405,-492.7767616955099
0.4740052592404387,1.5,-3.017495257755437,0.897,-0.4701409858952318,0.018,-9.700000000000003,-1.613519652339638,9.98129564882714,-492.7767616955099
0.4390280544530142,2.9,-3.002818672868255,0.897,-0.4682720290990992,0.02,-9.700000000000003,-1.625939242715247,9.802692897175183,-492.7767616955099
0.358370562602855,5.6,-2.844096453449088,0.897,-0.901810858193107,0.003,-9.700000000000003,-1.958851206494038,9.895617788135334,-492.7767616955099
0.4664393673683901,9.9,-3.00614472113765,0.897,-0.6733876901815592,0.033,-9.700000000000003,-1.858040638029265,9.868295980778294,-492.7767616955099
0.439805677878572,18.1,-3.16372547262162,0.897,-0.510716753244855,0.018,-16.3,-1.776304567995499,9.82292255679504,-492.7767616955099
0.3526251701662235,26.0,-3.417527461853346,0.897,-0.4660561059284778,0.009,-16.3,-1.838483105359868,9.778105808888203,-492.7767616955099
0.3223244082643029,37.6,-3.122787700896529,0.836,-0.4095066174185585,0.203,-16.3,-1.804159809173974,9.551982337358934,-396.9313562348264
0.2953298639784668,38.5,-3.061062166762922,0.835,-0.4129203172618361,0.235,-16.3,-1.828701863169578,9.666317481391735,-399.6505634155001
0.2949799823594466,39.1,-3.142429777445952,0.832,-0.3486816022100092,0.267,-16.3,-1.80254217307401,9.787204116267768,-398.3062168638347
0.2787479858759068,38.0,-3.289948749664724,0.827,-0.4357723742008182,0.051,0.4000000000000057,-1.785364593491852,9.820982659279519,-397.2934272840455
0.2594726306310884,38.6,-3.261180082087042,0.814,-0.391508279888554,0.018,0.4000000000000057,-1.724457459713779,9.755594509513339,-380.7436672702823
-0.006593584428394163,42.1,-3.499905670899831,0.811,-0.4568575530941543,0.043,0.4000000000000057,-1.710479913185632,9.705617847811675,-363.833833159147
-0.01314984413326741,46.3,-3.756566993420244,0.808,-0.1999922662086331,0.195,0.4000000000000057,-1.503935646587168,9.785277951789869,-365.461780242413
0.01378754106239304,53.3,-3.796522374471493,0.805,-0.50823037763934,0.079,-15.39999999999999,-1.560082883830445,9.788168357541771,-361.9096914515365
0.009524587165526505,51.5,-3.950804182910622,0.805,-0.7036331854636882,0.105,-15.39999999999999,-1.589038454515397,9.748134817044617,-361.9096914515365
-0.09782645114926461,53.3,-4.073745527235229,0.805,-0.5773998350492755,0.253,-15.39999999999999,-1.507495214248464,9.55416301410225,-361.9096914515365
-0.0840480535704856,45.0,-4.403456904319854,0.805,-0.560332086582841,0.324,-15.39999999999999,-1.292185214365553,9.47571080389167,-361.9096914515365
-0.1868972436147389,34.4,-4.298484872409636,0.805,-0.5582084521043835,0.017,-17.89999999999999,-1.232940287910432,9.963478766302005,-361.9096914515365
-0.1960517240267543,29.2,-4.678383543336333,0.805,-0.6007413379411618,0.01,-17.89999999999999,-1.167400186732031,10.09215761345376,-361.9096914515365
0.1741164890538546,26.7,-4.864273162475793,0.805,-0.3325348364276409,0.058,-17.89999999999999,-0.9383700351991003,10.01558171821178,-361.9096914515365
0.1659116368930561,39.8,-5.101318269254695,0.805,-0.2973796781466375,0.126,-17.89999999999999,-0.9795366226544114,9.896223259018448,-361.9096914515365
0.09833929911580429,39.5,-5.252031191337687,0.807,-0.299773252330707,0.102,-11.19999999999999,-0.9487758681778846,9.962531072365943,-366.2635745114702
0.1490552405041218,33.9,-5.105851861506853,0.807,-0.530688243085008,0.251,-11.19999999999999,-1.045072051994905,9.99725381003378,-367.8484421174066
0.01656243819225945,33.1,-5.267388932880433,0.811,-0.5064211266940869,0.094,-11.19999999999999,-0.9220786076165162,10.0245091443859,-372.2038578966837
0.0007179827122430195,27.8,-5.588315862112373,0.81,-0.3863793902139243,0.014,-11.19999999999999,-0.8461576729109977,9.998804974456121,-372.3398707589463
0.03672763276170705,19.7,-5.53032804707883,0.779,-0.4320552511913998,0.079,-11.19999999999999,-0.7553619366430935,9.862492183564257,-349.8232041440621
0.05044888080540426,10.7,-5.612733885733682,0.779,-0.3000119304709464,0.187,-3.400000000000006,-0.7038320449007566,9.840929600746467,-353.8556782520634
0.06323426901415241,6.9,-5.800721806511726,0.777,-0.4454273707594497,0.06,-3.400000000000006,-0.7119767863024922,9.938148257891424,-353.7883034969079
0.2673147575641551,9.6,-5.575788829718065,0.771,-0.5855538564026073,0.062,-3.400000000000006,-0.6603488882903575,9.98359634598075,-351.8925430116658
0.2412610817297163,10.9,-5.496971391053571,0.79,-0.54663582529451,0.023,-3.400000000000006,-0.7627788689771039,9.961640860849746,-363.9071116290978
0.3563285216413281,12.5,-5.329149459671848,0.811,-0.7287648496977346,0.06,-4.700000000000003,-0.8491459833967566,10.22562223676744,-381.0886963955904
0.3701916998997206,18.3,-5.052520735769588,0.834,-0.8488631287321429,0.003,-4.700000000000003,-0.9446456594159107,10.33530987325727,-406.4291737753912
0.4711236133585197,11.4,-5.446667520777437,0.796,-0.7173153305147337,0.039,-4.700000000000003,-0.8344365624752734,10.10713858654698,-372.9766803705712
0.4425648993127606,15.0,-5.809080057194778,0.756,-0.5687632765430279,0.242,-4.700000000000003,-0.8162311756383096,10.07455847005688,-356.1253355820944
0.4905415961805134,15.7,-5.799885790746692,0.735,-0.5387144576874532,0.116,-4.700000000000003,-0.7568501781443947,10.16785680779287,-346.3881513218872
0.3984219138454353,17.2,-5.764639880994473,0.729,-0.5743305175318362,0.142,10.90000000000001,-0.7492404653371362,10.22483568540019,-336.055071006815
0.5855258512737852,19.3,-5.81415414022978,0.743,-0.4475597235603125,0.071,10.90000000000001,-0.5857817609510797,10.2075122100617,-352.8407198011242
0.5577675613294925,18.3,-5.926662296335697,0.731,-0.5180199567532923,0.114,10.90000000000001,-0.6758190352607731,10.09120192194636,-343.4916420121159
0.5749425350340832,18.1,-6.013765294153855,0.714,-0.5723265037341169,0.145,10.90000000000001,-0.7370838047416958,10.19594085475808,-329.6576225922504
0.5879208597655172,19.8,-6.280153295595515,0.708,-0.3969575084405461,0.452,17.09999999999999,-0.7212409246957276,10.16351765935978,-317.4469466068171
0.5741574945193355,25.5,-6.485103869920756,0.71,-0.2545389127681157,0.471,17.09999999999999,-0.4683506256246285,10.10164278231861,-322.9584548798185
0.5298387804152044,15.9,-6.379077577325981,0.699,-0.4034368640882059,0.453,17.09999999999999,-0.711652456217447,10.10428187978335,-306.6414570759389
0.506607225640135,16.5,-5.948798955787019,0.737,-0.5422502468076607,0.475,17.09999999999999,-0.8148214184092576,10.03461421660515,-350.4467627268844
0.5625541803943743,15.0,-5.760690302012165,0.735,-0.6748722367297582,0.496,8.900000000000006,-0.8603606136986741,10.11942157982929,-352.4611512345492
0.4179366740733148,17.9,-5.524112085145497,0.705,-0.5854451262744707,0.422,8.900000000000006,-0.9273075361960303,10.23265857278985,-332.6644109114919
0.4688837743253731,22.3,-5.742199775802804,0.693,-0.5545711669542115,0.433,8.900000000000006,-0.7637516697849532,10.24301138406164,-322.0797135774811
0.4460498682167746,17.2,-5.417356297911042,0.697,-0.6919913225935036,0.485,8.900000000000006,-0.9528315097005025,10.30513919733051,-326.4737175067353
0.3708972674177057,21.3,-4.741869468128294,0.752,-0.7084074653024803,0.511,8.900000000000006,-0.9331476937438848,10.47679893032103,-358.1007067528195
