Date,Return,Cumulative_Return,Label,t_stat,Best_window
2011-01-01,-0.0438,1.6748999999999992,1,14.348393965269798,4
2011-02-01,0.0275,1.7023999999999992,1,6.415516191235118,3
2011-03-01,0.0169,1.7192999999999992,0,0.8077144663725188,3
2011-04-01,0.0294,1.7486999999999993,-1,-6.865107431224041,4
2011-05-01,-0.0107,1.7379999999999993,-1,-28.867513459481295,3
2011-06-01,-0.0047,1.7332999999999994,1,2.2013931921654954,6
2011-07-01,-0.0053,1.7279999999999993,1,3.2357917124149522,6
2011-08-01,0.0125,1.7404999999999993,1,4.122579424061308,6
2011-09-01,-0.0308,1.7096999999999993,1,5.56673745895122,6
2011-10-01,0.0772,1.7868999999999993,1,8.536015870146697,6
2011-11-01,0.0291,1.8159999999999992,1,8.636692322054135,6
2011-12-01,-0.0045,1.8114999999999992,1,60.25713598963272,3
2012-01-01,0.0321,1.8435999999999992,1,11.762851259704034,4
2012-02-01,0.034,1.8775999999999993,1,5.2138264105389664,3
2012-03-01,0.0197,1.8972999999999993,1,4.282508112432874,6
2012-04-01,0.0393,1.9365999999999994,1,4.282508112432873,6
2012-05-01,-0.0259,1.9106999999999994,1,8.113751215435636,4
2012-06-01,0.0281,1.9387999999999994,1,5.947991742532157,6
2012-07-01,0.0665,2.005299999999999,1,9.12452455418119,6
2012-08-01,0.0288,2.034099999999999,1,7.38349413203389,6
2012-09-01,-0.0012,2.0328999999999993,1,10.837121124723893,4
2012-10-01,0.0343,2.0671999999999993,1,4.807324690395252,3
2012-11-01,0.0174,2.084599999999999,1,2.071149045324504,6
2012-12-01,0.037,2.121599999999999,-1,-2.3054193507640925,3
2013-01-01,-0.0024,2.119199999999999,1,2.420983392340404,5
2013-02-01,-0.0169,2.1022999999999987,1,3.26169178048864,4
2013-03-01,0.0291,2.131399999999999,1,1.9233416452595276,6
2013-04-01,0.0002,2.131599999999999,1,2.432340250228821,6
2013-05-01,0.0643,2.1958999999999986,1,2.769296363599586,6
2013-06-01,-0.0468,2.1490999999999985,1,7.670510719233599,3
2013-07-01,0.0247,2.1737999999999986,1,6.765459271528902,6
2013-08-01,0.0156,2.1893999999999987,1,6.908140865709073,3
2013-09-01,0.0646,2.2539999999999987,1,2.886303390178012,4
2013-10-01,0.0387,2.2926999999999986,1,1.6628781570590097,6
2013-11-01,-0.0095,2.2831999999999986,1,2.524493623328234,6
2013-12-01,0.0419,2.3250999999999986,1,2.5641675546971245,6
2014-01-01,-0.0567,2.2683999999999984,1,6.585473663622942,6
2014-02-01,0.0575,2.3258999999999985,1,9.573974726396084,6
2014-03-01,0.0319,2.3577999999999983,1,26.846787517317594,3
2014-04-01,0.0099,2.3676999999999984,1,8.348409970787435,5
2014-05-01,0.0087,2.3763999999999985,1,5.452722978416728,4
2014-06-01,0.0413,2.4176999999999986,1,26.970505432143874,3
2014-07-01,0.0174,2.4350999999999985,1,4.609811093083834,6
2014-08-01,0.0153,2.4503999999999984,1,4.738501534798766,6
2014-09-01,-0.0145,2.4358999999999984,1,6.630782847714941,6
2014-10-01,0.0454,2.4812999999999983,1,5.730310048900948,6
2014-11-01,0.014,2.495299999999998,1,6.0088773980506085,6
2014-12-01,0.0064,2.5016999999999983,1,3.8992179401705225,5
2015-01-01,0.0639,2.565599999999998,1,2.810543555467225,4
2015-02-01,-0.0036,2.561999999999998,1,7.660307179866482,3
2015-03-01,0.0166,2.578599999999998,0,-1.4416130720249751,6
2015-04-01,0.0263,2.604899999999998,-1,-1.6028647834199625,6
2015-05-01,-0.06,2.544899999999998,1,4.322324988257473,3
2015-06-01,0.0083,2.553199999999998,1,2.038283247282063,6
2015-07-01,0.0194,2.572599999999998,1,1.8011359828053872,6
2015-08-01,-0.0278,2.544799999999998,1,2.7381028381686483,4
2015-09-01,-0.0002,2.544599999999998,1,1.65381513746539,3
2015-10-01,0.0779,2.6224999999999983,-1,-5.372093023255812,5
2015-11-01,-0.0018,2.6206999999999985,-1,-15.72702133272541,3
2015-12-01,-0.0202,2.6004999999999985,1,2.5408930201435225,6
2016-01-01,-0.0252,2.5752999999999986,1,4.193339702352675,4
2016-02-01,0.0006,2.5758999999999985,1,4.852863073458746,3
2016-03-01,0.0633,2.6391999999999984,0,-0.7528594886389517,4
2016-04-01,0.03,2.6691999999999982,-1,-16.815326590147844,3
2016-05-01,-0.0209,2.648299999999998,0,-0.8031857575691337,6
2016-06-01,-0.0257,2.622599999999998,0,-0.9507299691742511,6
2016-07-01,0.0467,2.669299999999998,-1,-1.802558648552895,5
2016-08-01,-0.0541,2.615199999999998,0,1.0325930976284035,6
2016-09-01,0.0266,2.641799999999998,-1,-2.759861176895464,3
2016-10-01,-0.0236,2.618199999999998,1,2.9486040844531867,6
2016-11-01,-0.0054,2.6127999999999982,1,10.301144276593849,3
2016-12-01,0.0198,2.6325999999999983,1,2.884524634542169,6
2017-01-01,0.0141,2.6466999999999983,1,2.0133575963514945,5
2017-02-01,-0.0135,2.633199999999998,1,4.9171643731653365,3
2017-03-01,0.0137,2.6468999999999983,0,1.4979411727542955,6
2017-04-01,0.0286,2.675499999999998,-1,-2.9990763010433867,3
2017-05-01,-0.0094,2.6660999999999984,1,3.277438916262609,6
2017-06-01,-0.0351,2.6309999999999985,1,6.224585547864885,6
2017-07-01,0.0549,2.6858999999999984,1,5.674452853930611,6
2017-08-01,0.0262,2.7120999999999986,1,4.084797540639388,5
2017-09-01,-0.0144,2.6976999999999984,1,4.599615286565086,3
2017-10-01,0.0605,2.7581999999999987,1,2.990157364310451,3
2017-11-01,0.0274,2.7855999999999987,-1,-2.206752976226231,5
2017-12-01,0.0073,2.7928999999999986,-1,-3.07235345497989,6
2018-01-01,-0.0123,2.7805999999999984,-1,-3.1835073403577483,6
2018-02-01,0.0004,2.7809999999999984,-1,-2.309923893546942,5
2018-03-01,-0.0406,2.7403999999999984,0,-1.0899673460869868,4
2018-04-01,0.0289,2.7692999999999985,-1,-1.57894134391638,3
2018-05-01,-0.0519,2.7173999999999987,1,4.761360513115976,4
2018-06-01,0.0024,2.719799999999999,1,14.49973961764802,3
2018-07-01,0.0129,2.732699999999999,-1,-3.699629302484607,5
2018-08-01,0.0164,2.749099999999999,-1,-10.096922336219622,4
2018-09-01,-0.0283,2.7207999999999988,-1,-19.31902823826825,3
2018-10-01,-0.0462,2.674599999999999,1,2.397239401316358,6
2018-11-01,-0.0553,2.619299999999999,1,583.701122150715,3
2018-12-01,0.0338,2.653099999999999,1,8.591503856313727,5
2019-01-01,0.0336,2.6866999999999988,1,16.89919841979366,3
2019-02-01,0.0199,2.7065999999999986,1,13.035961341176316,3
2019-03-01,0.0162,2.7227999999999986,0,-0.9424394100007127,3
2019-04-01,0.0124,2.7351999999999985,0,0.2915333042442665,3
2019-05-01,-0.042,2.6931999999999987,1,1.5887972091152407,6
2019-06-01,0.059,2.752199999999999,-1,-1.9596612277853926,4
2019-07-01,-0.0298,2.722399999999999,1,3.8777650654165625,6
2019-08-01,0.0036,2.725999999999999,1,4.609910860193704,6
2019-09-01,-0.0064,2.719599999999999,1,3.366514290044632,5
2019-10-01,0.0681,2.7876999999999987,-1,-1.765940398088913,6
2019-11-01,-0.0162,2.7714999999999987,-1,-1.8785448857421698,5
2019-12-01,0.0522,2.8236999999999988,-1,-4.136595653226771,4
2020-01-01,-0.0017,2.8219999999999987,-1,-223.18711834673215,3
2020-02-01,-0.0895,2.7324999999999986,1,3.969276131759826,6
2020-03-01,-0.0909,2.6415999999999986,1,8.319476499537455,5
2020-04-01,0.1316,2.7731999999999988,1,6.1199270446430525,4
2020-05-01,0.0209,2.794099999999999,1,73.61215932167752,3
2020-06-01,0.0747,2.868799999999999,1,1.6083328927425296,3
2020-07-01,0.0783,2.947099999999999,-1,-4.271590515530594,4
2020-08-01,-0.0029,2.944199999999999,-1,-26.153967194289994,3
2020-09-01,-0.0423,2.901899999999999,1,3.5412673429343595,6
2020-10-01,-0.0483,2.8535999999999992,1,11.660022143766588,6
2020-11-01,0.0353,2.888899999999999,1,8.929416769277633,6
2020-12-01,0.0633,2.952199999999999,1,6.043182938601115,6
2021-01-01,0.0084,2.960599999999999,1,14.273768100929033,3
2021-02-01,0.0767,3.0372999999999992,1,2.7596849685673583,6
2021-03-01,0.0601,3.097399999999999,1,2.8925595175856613,6
2021-04-01,0.0018,3.099199999999999,1,4.026081927370979,6
2021-05-01,0.0157,3.1148999999999987,1,3.271476748428855,5
2021-06-01,-0.0172,3.097699999999999,1,16.646932761634215,3
2021-07-01,0.031,3.128699999999999,1,1.8444000491409134,3
2021-08-01,0.0382,3.1668999999999987,-1,-2.3719881944038876,4
2021-09-01,0.0012,3.1680999999999986,1,3.130106919431378,6
2021-10-01,-0.027,3.1410999999999984,1,10.239569227213071,6
2021-11-01,0.0025,3.1435999999999984,1,25.271102407654265,4
2021-12-01,0.0353,3.1788999999999983,1,1429154441450270.0,3
2022-01-01,0.0449,3.2237999999999984,1,5.211617162059925,3
2022-02-01,0.0449,3.2686999999999986,-1,-3.245287355701347,6
2022-03-01,0.0225,3.2911999999999986,-1,-3.653844924076664,6
2022-04-01,-0.0431,3.2480999999999987,-1,-3.411378518846201,6
2022-05-01,0.0,3.2480999999999987,-1,-2.1601184322282765,5
2022-06-01,-0.1036,3.1444999999999985,0,1.0112778136069758,6
2022-07-01,0.0311,3.1755999999999984,-1,-3.0552945922332992,3
2022-08-01,-0.0123,3.1632999999999982,1,2.480485097083151,6
2022-09-01,-0.0445,3.118799999999998,1,6.449125347330925,3
2022-10-01,0.0384,3.1571999999999982,1,2.104121826524818,5
2022-11-01,0.0666,3.2237999999999984,0,0.7696386994142134,4
2022-12-01,-0.0364,3.1873999999999985,1,1.5353710455372465,3
2023-01-01,0.0515,3.2388999999999983,-1,-1.9812089283792493,3
2023-02-01,-0.0031,3.2357999999999985,0,-1.025006520683651,4
2023-03-01,-0.0462,3.1895999999999987,1,1.8587989722151521,6
2023-04-01,0.0351,3.2246999999999986,0,1.0695818380387654,5
2023-05-01,-0.0382,3.1864999999999988,1,13.069110638928796,3
2023-06-01,0.0288,3.2152999999999987,-1,-1.6491459889948452,5
2023-07-01,0.0376,3.2528999999999986,-1,-20.875770259645954,3
2023-08-01,-0.021,3.2318999999999987,-1,-12.606698915849426,3
2023-09-01,-0.0248,3.2070999999999987,1,2.0138767236940813,5
2023-10-01,-0.0327,3.1743999999999986,1,2.1216657999173325,3
2023-11-01,0.0999,3.2742999999999984,0,-0.4314029892457807,3
2023-12-01,0.0101,3.2843999999999984,0,0.0,0
2024-01-01,-0.0168,3.2675999999999985,0,0.0,0
2024-02-01,-0.0184,3.2491999999999983,0,0.0,0
