Date,Return,Cumulative_Return,Label,t_stat,Best_window
2010-10-01,0.07363099538009243,-0.04325556702741462,1,2.3029571137584663,12
2010-11-01,0.029541080452336388,-0.013714486575078233,1,1.8193954383593058,11
2010-12-01,-0.06524550392915496,-0.07895999050423319,1,1.9689086618621285,10
2011-01-01,0.10144256243445982,0.022482571930226625,-1,-2.376489663391117,4
2011-02-01,-0.03965766254750924,-0.017175090617282618,1,2.7249014755785117,8
2011-03-01,0.000564774954914693,-0.016610315662367925,1,2.4535387634453496,7
2011-04-01,-0.00873536896422622,-0.025345684626594145,1,2.2126752254750217,3
2011-05-01,0.025827531399355452,0.0004818467727613074,-1,-2.316563508246224,12
2011-06-01,0.0031468198655076884,0.003628666638268996,-1,-5.291851781643649,3
2011-07-01,-0.007993452122234124,-0.004364785483965128,-1,-1.734832185196651,10
2011-08-01,-0.0040511807061007765,-0.008415966190065904,-1,-1.4737859064813519,9
2011-09-01,0.04244805133482743,0.034032085144761526,-1,-1.318913374681388,6
2011-10-01,-0.10315834018753578,-0.06912625504277425,1,2.999435961808196,3
2011-11-01,0.054704567215942745,-0.014421687826831509,-1,-1.5312643297776232,4
2011-12-01,0.014653270681701747,0.0002315828548702381,-1,-1.0388261521548572,3
2012-01-01,-0.0738529936258796,-0.07362141077100937,1,7.6657810570672575,3
2012-02-01,0.018476719393090146,-0.05514469137791922,1,1.4835076372892415,4
2012-03-01,0.029263396710863643,-0.025881294667055577,-1,-1.6393321599568798,10
2012-04-01,-0.025168120093628232,-0.05104941476068381,-1,-1.2902901141457126,9
2012-05-01,0.056309508278313714,0.005260093517629905,-1,-2.0231229534929396,8
2012-06-01,-0.051615734972975336,-0.04635564145534543,1,2.567468004315469,11
2012-07-01,-0.0025363312139723426,-0.048891972669317774,1,5.819049784236641,3
2012-08-01,0.004325335840610567,-0.04456663682870721,1,2.438237386944558,9
2012-09-01,0.007991449523782723,-0.036575187304924484,1,2.50474983173391,8
2012-10-01,-0.023924129195346477,-0.06049931650027096,1,3.6290763403858315,7
2012-11-01,0.021759949950129087,-0.038739366550141874,1,2.6755552005133962,6
2012-12-01,-0.023020695131954483,-0.06176006168209636,1,56.97855093323331,3
2013-01-01,0.023023126302849528,-0.03873693537924683,1,2.0063874245845508,4
2013-02-01,0.021664692789200246,-0.017072242590046582,1,1.1402630395423714,12
2013-03-01,-0.011899652746939937,-0.02897189533698652,1,1.0891528403027249,11
2013-04-01,0.033905078415706225,0.004933183078719705,1,0.8384408998029412,10
2013-05-01,-0.07587473124611821,-0.0709415481673985,1,1.1095619161126,9
2013-06-01,0.12290683740578368,0.05196528923838517,-1,-2.6594105444878506,4
2013-07-01,-0.06944358701393594,-0.017478297775550766,1,1.7769935477747267,7
2013-08-01,0.009113990457497279,-0.008364307318053488,1,1.7086667632978298,6
2013-09-01,-0.03378162896423298,-0.04214593628228647,1,2.9125998025375384,3
2013-10-01,0.015695466262328095,-0.026450470019958372,-1,-1.548719011762194,11
2013-11-01,0.061750894932710576,0.035300424912752204,-1,-2.208927538276579,8
2013-12-01,-0.043841784535988526,-0.008541359623236322,-1,-1.2831504496046333,7
2014-01-01,0.046874304116874876,0.038332944493638554,-1,-1.7559830550566322,3
2014-02-01,-0.08466915433525324,-0.046336209841614684,1,3.7827749803171424,11
2014-03-01,-0.0005809356319164127,-0.0469171454735311,1,3.068895914193466,10
2014-04-01,0.019881221906628666,-0.02703592356690243,1,2.2280618378508996,9
2014-05-01,-0.0004052680441337664,-0.027441191611036198,1,2.124249561361695,8
2014-06-01,-0.007301876975067234,-0.03474306858610343,1,2.227776638113768,4
2014-07-01,0.009532912778544178,-0.025210155807559254,1,1.4802377669266829,3
2014-08-01,-0.002959392676749273,-0.028169548484308526,1,1.510218613798773,12
2014-09-01,0.037751910142236667,0.00958236165792814,1,2.065659875536637,12
2014-10-01,-0.04155073492611017,-0.031968373268182027,1,4.388057589930293,3
2014-11-01,0.026650764424177797,-0.005317608844004229,1,2.9881024077281095,11
2014-12-01,0.011565908063761898,0.006248299219757669,1,3.341826504066814,12
2015-01-01,-0.03394142053720128,-0.027693121317443614,1,4.69598483460791,12
2015-02-01,0.0007284729400325318,-0.026964648377411082,1,4.963703800538097,12
2015-03-01,0.030579225537858412,0.00361457716044733,1,4.288383968211761,11
2015-04-01,-0.06573464619723479,-0.06212006903678746,1,4.033033264771455,10
2015-05-01,0.1166559882939231,0.054535919257135634,1,2.9062358342114196,9
2015-06-01,-0.04492644818700564,0.009609471070129993,1,12.848062563985057,3
2015-07-01,0.03835249242568006,0.047961963495810056,1,3.194923654897444,3
2015-08-01,0.029240290924177126,0.07720225441998718,1,1.6350096886791823,6
2015-09-01,0.008681763619199812,0.085884018039187,1,1.521987962315013,5
2015-10-01,-0.07468968942720489,0.011194328611982107,1,2.4855667245783706,3
2015-11-01,0.1302662058847891,0.1414605344967712,-1,-3.239414781506296,6
2015-12-01,0.023273248186791107,0.1647337826835623,-1,-8.564297823305765,3
2016-01-01,-0.027589446473621493,0.13714433620994082,-1,-4.0383295193199285,3
2016-02-01,-0.041577911157333,0.09556642505260782,-1,-2.4560793034631856,12
2016-03-01,-0.10402921353475292,-0.0084627884821451,1,8.925102776195658,3
2016-04-01,0.04844521140987901,0.03998242292773391,-1,-4.070512521306761,12
2016-05-01,0.03269812343074796,0.07268054635848187,-1,-5.650771212045689,12
2016-06-01,0.005131569224975596,0.07781211558345746,-1,-5.00923524390674,8
2016-07-01,-0.03810186588992304,0.03971024969353443,-1,-3.974578707238277,7
2016-08-01,0.043179229150565934,0.08288947884410036,-1,-6.750305587798608,6
2016-09-01,-0.04561777765638397,0.03727170118771639,-1,-4.3541765700528945,5
2016-10-01,-0.00541462483176125,0.03185707635595514,-1,-4.037229217775625,3
2016-11-01,-0.020324116424606076,0.011532959931349063,-1,-1.2883147428351236,3
2016-12-01,-0.05086613617500413,-0.039333176243655066,1,2.4078847225907283,3
2017-01-01,0.007472982563812014,-0.03186019367984305,1,1.6276885150822193,6
2017-02-01,0.045777025012407546,0.013916831332564494,-1,-3.750220477606926,3
2017-03-01,-0.037023935086857196,-0.0231071037542927,1,2.8142138806363235,4
2017-04-01,-0.013629493866857523,-0.036736597621150224,1,5.906045758877035,3
2017-05-01,0.05494801462824728,0.018211417007097053,-1,-1.4058732539227787,4
2017-06-01,0.03002747263634442,0.048238889643441474,-1,-1.1661635901477523,3
2017-07-01,-0.09831381046511734,-0.05007492082167586,1,3.84702305694978,3
2017-08-01,0.019196139761780584,-0.030878781059895277,1,1.9974025674388995,8
2017-09-01,0.050637393316128376,0.0197586122562331,1,1.4329489980235974,7
2017-10-01,-0.06464175178001497,-0.04488313952378187,1,5.099828564346184,6
2017-11-01,0.015311416951962586,-0.02957172257181928,1,3.1414614677190067,5
2017-12-01,0.04080069482126558,0.0112289722494463,1,1.5293276115781094,4
2018-01-01,-0.004912788136690827,0.006316184112755474,1,2.098135837667524,3
2018-02-01,0.002895883194456439,0.009212067307211913,-1,-2.0502908995865843,12
2018-03-01,0.03029835209208842,0.039510419399300334,-1,-2.5403819068367084,12
2018-04-01,-0.08471342430351203,-0.0452030049042117,-1,-2.3829415954482824,12
2018-05-01,0.08176754192550006,0.03656453702128837,-1,-4.876777048162083,12
2018-06-01,-0.046960121713865544,-0.010395584692577176,-1,-4.0171703958761045,11
2018-07-01,-0.006636970132560371,-0.017032554825137547,1,13.812226424805848,3
2018-08-01,0.025668200589132995,0.008635645763995448,-1,-5.5127162116718385,9
2018-09-01,0.01994794394488686,0.028583589708882307,-1,-7.723949865959657,5
2018-10-01,-0.011286095603565416,0.01729749410531689,-1,-8.206368379921402,4
2018-11-01,-0.028689681773060416,-0.011392187667743525,-1,-3.8589364318288015,3
2018-12-01,-0.05659706441072332,-0.06798925207846684,1,1.9080258996382116,12
2019-01-01,-0.021530273190794924,-0.08951952526926177,1,1.9195403899231036,11
2019-02-01,0.023617054138463267,-0.0659024711307985,1,2.2399859395697588,12
2019-03-01,0.0008201323000611715,-0.06508233883073733,1,3.07686087577841,12
2019-04-01,-0.04959221520291668,-0.11467455403365401,1,3.5318589972358327,12
2019-05-01,0.08332571752106721,-0.0313488365125868,1,2.989420248906684,11
2019-06-01,-0.06620839330278583,-0.09755722981537263,1,3.2275142661087366,10
2019-07-01,0.07564063398649101,-0.021916595828881613,1,2.6793018817031555,9
2019-08-01,0.015343409116013396,-0.0065731867128682175,-1,-4.98588508952444,3
2019-09-01,-0.03939317900369188,-0.0459663657165601,1,3.702605176109307,7
2019-10-01,-0.019080098155280778,-0.06504646387184088,1,4.16184205277816,6
2019-11-01,0.04169575910412282,-0.023350704767718056,1,3.8542633037192786,5
2019-12-01,-0.026795471837751106,-0.05014617660546916,1,41.033414407327115,3
2020-01-01,0.073801866496778,0.02365568989130884,1,5.256761181063144,3
2020-02-01,0.08030691216224806,0.1039626020535569,-1,-0.9765167327263202,12
2020-03-01,0.1592329159042749,0.2631955179578318,-1,-1.1615658690964445,12
2020-04-01,-0.32675386878833534,-0.06355835083050354,1,3.8469263138075096,7
2020-05-01,0.14456592586010586,0.08100757502960232,1,2.479358781538393,6
2020-06-01,-0.07263700091184777,0.008370574117754548,1,36.49413615831289,3
2020-07-01,0.05881252484977906,0.0671830989675336,1,2.492271720058256,4
2020-08-01,0.0646732941410002,0.1318563931085338,-1,-2.3175263265507775,8
2020-09-01,-0.01829740340827901,0.1135589897002548,-1,-1.803651757092883,12
2020-10-01,0.050935708894721765,0.16449469859497656,-1,-1.1318144529218064,11
2020-11-01,-0.20693651507826238,-0.04244181648328582,1,3.1227720695071937,3
2020-12-01,0.05480839640322732,0.0123665799199415,-1,-1.8137228982217553,12
2021-01-01,0.015700511458539346,0.028067091378480846,-1,-2.806768801082734,12
2021-02-01,-0.030445383531687353,-0.002378292153206507,1,38.20020850942608,3
2021-03-01,0.01942782323013148,0.017049531076924973,-1,-5.2475204408750775,12
2021-04-01,0.017742470210261985,0.03479200128718696,-1,-6.676141550410048,12
2021-05-01,-0.027593380343418072,0.007198620943768885,-1,-5.786194279712172,11
2021-06-01,0.04255599457850667,0.04975461552227556,-1,-6.232217694246076,10
2021-07-01,-0.05149299208329905,-0.0017383765610234914,-1,-4.830281331598897,9
2021-08-01,-0.012192954602975536,-0.013931331163999028,-1,-4.347446881191336,8
2021-09-01,0.03192325613977398,0.017991924975774953,-1,-4.489516612768513,7
2021-10-01,-0.06102628005388566,-0.04303435507811071,-1,-2.98674416244102,6
2021-11-01,0.03218795905367322,-0.010846396024437488,-1,-4.306914893596136,5
2021-12-01,-0.04399117178429934,-0.05483756780873683,-1,-2.9841205593153384,4
2022-01-01,-0.0016887486129879559,-0.05652631642172479,-1,-1.6873397765658158,3
2022-02-01,-0.028673672731049482,-0.08519998915277427,1,1.7595854430600615,3
2022-03-01,0.0003749292275641025,-0.08482505992521017,1,1.3402150186601731,4
2022-04-01,0.04754435491990705,-0.037280705005303116,-1,-1.7251982600140778,8
2022-05-01,-0.05036795874595401,-0.08764866375125713,-1,-1.6314677359665204,7
2022-06-01,0.11623965539478287,0.028590991643525743,-1,-2.9908149054084427,6
2022-07-01,-0.10509948075639686,-0.07650848911287111,1,1.8779965706154653,12
2022-08-01,0.053247118052134446,-0.02326137106073667,-1,-3.744913519713606,4
2022-09-01,0.0010002306528874572,-0.02226114040784921,-1,-3.2272593816973814,3
2022-10-01,-0.11718186439559519,-0.1394430048034444,1,4.107588134076283,8
2022-11-01,-0.03532977807193394,-0.17477278287537834,1,3.3724454040312213,7
2022-12-01,0.13723441556217175,-0.03753836731320659,1,2.0532930854466542,6
2023-01-01,-0.0800551176790879,-0.1175934849922945,1,3.039994457950116,3
2023-02-01,0.11502157241329447,-0.002571912579000024,1,0.9167928563153378,4
2023-03-01,0.03152563040042178,0.028953717821421754,-1,-0.9912213509288322,10
2023-04-01,-0.055917890941111326,-0.026964173119689572,-1,-0.783368467731425,9
2023-05-01,0.10932272101307183,0.08235854789338226,-1,-2.1867329136584797,3
2023-06-01,-0.09072319737241696,-0.008364649479034703,1,1.3084474330858114,3
2023-07-01,-0.01052627993451849,-0.018890929413553192,-1,-0.8859294184580356,6
2023-08-01,0.07555448693155209,0.0566635575179989,-1,-2.11595417937276,4
2023-09-01,-0.05097269344551969,0.005690864072479207,1,1.2283782859175167,6
2023-10-01,0.026258458926001316,0.03194932299848052,1,1.2986694307744022,5
2023-11-01,-0.08888897582177346,-0.05693965282329294,1,7.0388378258268585,4
2023-12-01,0.039746323266582895,-0.017193329556710046,1,3.15277291323219,3
2024-01-01,0.07586310358792803,0.05866977403121798,0,0.0,0
2024-02-01,0.022064335262014345,0.08073410929323233,0,0.0,0
,-0.022681286666709988,0.05805282262652234,0,0.0,0
